,UserId,PostId,Followings,Followers,MediaCount,BrandName,BrandCategory,BrandFollowers,Hashtags,Caption,Likes,Comments ,Selfie,BodySnap,Marketing,ProductOnly,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Emotion,Emotion_value
0,212070047,1171579752855683619,518,9840,541,Abercrombie,High street,4 429 473,28,41,97,0,0.0,0.34,0.74,0.01,0.84,0.89,0.29,0.06,0.01,0.93,3.42,Neutral,0.89
1,1465589112,1171599907010659566,2,19829,144,Abercrombie,High street,4 429 473,22,30,43,0,0.0,0.68,0.24,0.01,0.78,0.77,0.08,0.18,0.29,1.39,4.59,NaN,0.0
2,1477200908,1171567950101886268,5539,14780,2067,Abercrombie,High street,4 429 473,29,39,39,2,0.0,0.01,0.0,1.0,0.0,0.35,0.05,0.0,0.0,0.1,1.42,NaN,0.0
3,1477200908,1171514703597155774,5539,14780,2067,Abercrombie,High street,4 429 473,29,53,39,2,0.0,0.83,0.13,0.01,0.75,0.17,0.05,0.09,0.58,1.09,4.26,NaN,0.0
4,298780473,1171194809692940825,314,50076,4751,Abercrombie,High street,4 429 473,30,70,39,0,0.0,0.02,0.04,0.03,0.39,1.0,0.05,0.12,0.0,0.27,1.79,Surprise,0.68
5,1474323618,1171223288357621216,1374,23250,711,Abercrombie,High street,4 429 473,7,8,358,5,0.01,0.68,0.26,0.0,0.98,0.57,0.26,0.2,0.79,1.07,3.9,NaN,0.0
6,1474323618,1171273605250060101,1374,23250,711,Abercrombie,High street,4 429 473,6,10,302,9,0.01,0.83,0.14,0.0,0.98,0.07,0.02,0.39,0.58,2.5,7.35,Happiness,1.0
7,1477200908,1171556553557161123,5539,14780,2067,Abercrombie,High street,4 429 473,29,59,25,0,0.0,1.0,0.0,0.0,0.55,0.02,0.0,0.13,0.94,0.32,5.91,NaN,0.0
8,200789995,1171487327655957172,202,25577,708,Abercrombie,High street,4 429 473,11,37,153,4,0.0,0.6,0.34,0.02,0.76,0.34,0.09,0.15,0.05,1.4,6.58,Happiness,1.0
9,145941146,1171239661810609539,77,7685,20837,Abercrombie,High street,4 429 473,10,132,2,0,0.0,0.01,0.03,1.0,0.0,0.95,0.17,0.0,0.0,0.16,2.7,NaN,0.0
10,1491666872,1171586340951508680,53,11179,1317,Abercrombie,High street,4 429 473,27,40,185,2,0.0,0.02,0.0,0.97,0.0,0.86,0.32,0.0,0.17,0.29,2.31,NaN,0.0
11,1654710500,1171244587122415288,3815,83898,1316,Abercrombie,High street,4 429 473,2,25,1514,11,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.03,1.01,NaN,0.0
12,307544950,1171420636821413112,392,13034,490,Abercrombie,High street,4 429 473,29,70,135,1,0.09,0.41,0.05,0.03,0.64,0.17,0.06,0.16,0.08,1.44,2.73,NaN,0.0
13,307544950,1171424059373477182,392,13034,490,Abercrombie,High street,4 429 473,30,37,121,3,0.0,1.0,0.0,0.0,0.99,0.01,0.0,0.42,0.54,0.99,4.32,Happiness,0.93
14,987075534,1171578300142214193,3719,11381,347,Abercrombie,High street,4 429 473,3,21,104,0,0.0,0.08,0.25,0.07,0.33,0.48,0.14,0.02,0.08,1.08,3.62,NaN,0.0
15,42873193,1170965614629611621,3,272802,8003,Acnestudios,Designer,2 790 522,5,71,990,0,0.33,0.05,0.24,0.0,0.99,0.95,0.23,0.51,0.05,1.38,2.54,Neutral,0.85
16,1434569946,1170962625233505754,70,34489,504,Acnestudios,Designer,2 790 522,8,11,990,56,0.0,1.0,0.0,0.0,0.52,0.03,0.0,0.18,0.69,0.81,5.11,NaN,0.0
17,9745321,1170731183936702992,127684,24532,3649,Acnestudios,Designer,2 790 522,30,12,98,2,0.0,0.35,0.13,0.81,0.05,0.05,0.02,0.01,0.02,0.65,4.84,NaN,0.0
18,237899459,1171204722926137498,447,18459,2416,Acnestudios,Designer,2 790 522,10,32,94,0,0.0,0.0,0.01,0.98,0.0,0.97,0.19,0.0,0.0,0.2,1.87,NaN,0.0
19,19330127,1171536806269812767,752,274913,4917,Acnestudios,Designer,2 790 522,4,23,934,3,0.0,0.42,0.03,0.18,0.08,0.65,0.07,0.02,0.01,0.48,3.34,NaN,0.0
20,2323156177,1171000698160179378,0,104324,1306,Acnestudios,Designer,2 790 522,30,42,918,7,0.0,1.0,0.0,0.0,0.51,0.24,0.02,0.15,0.92,0.69,5.73,NaN,0.0
21,51223808,1171165354240214446,286,10621,3151,Acnestudios,Designer,2 790 522,4,16,91,2,0.0,0.08,0.06,0.96,0.01,0.84,0.09,0.0,0.0,0.34,4.75,NaN,0.0
22,4668325,1170959699503479461,1419,19160,7788,Acnestudios,Designer,2 790 522,15,31,91,2,0.0,0.24,0.01,0.76,0.01,0.27,0.07,0.0,0.01,0.38,3.62,NaN,0.0
23,4765245,1171362677986154932,854,89136,1215,Acnestudios,Designer,2 790 522,29,35,905,12,0.0,0.01,0.03,0.67,0.01,1.0,0.55,0.0,0.01,0.27,1.53,NaN,0.0
24,22246859,1170835535361282821,3996,36588,3686,Acnestudios,Designer,2 790 522,15,22,885,41,0.0,0.91,0.06,0.03,0.55,0.13,0.02,0.06,0.3,0.83,5.83,Neutral,0.82
25,212581921,1170512569901648334,730,9034,3042,Acnestudios,Designer,2 790 522,3,14,88,0,0.01,0.17,0.01,0.53,0.04,0.27,0.09,0.01,0.07,0.72,3.29,NaN,0.0
26,713136776,1170900837931402498,3,11680,2560,Acnestudios,Designer,2 790 522,11,26,86,0,0.0,0.04,0.05,0.55,0.01,0.18,0.07,0.01,0.03,0.81,3.13,NaN,0.0
27,51223808,1171142527705384743,286,10621,3151,Acnestudios,Designer,2 790 522,3,15,85,1,0.01,0.71,0.05,0.05,0.7,0.09,0.02,0.08,0.46,0.84,5.67,Neutral,0.99
28,412929850,1170428751101284132,537,92259,1495,Acnestudios,Designer,2 790 522,15,49,838,18,0.01,0.9,0.31,0.0,0.98,0.07,0.05,0.25,0.96,1.23,5.27,Happiness,1.0
29,47425530,1171033719931686634,426,8608,1554,Acnestudios,Designer,2 790 522,4,11,83,2,0.01,0.25,0.03,0.05,0.17,0.98,0.24,0.05,0.13,0.93,2.54,NaN,0.0
30,9745321,1170916903599016403,127684,24532,3649,Acnestudios,Designer,2 790 522,30,8,83,2,0.0,0.15,0.02,0.91,0.02,0.94,0.26,0.01,0.04,0.5,4.19,NaN,0.0
31,638190835,1170889058789691747,187,30981,580,Acnestudios,Designer,2 790 522,14,21,823,8,0.0,0.38,0.0,0.76,0.0,0.99,0.24,0.01,0.03,0.26,3.25,NaN,0.0
32,476295483,1170414908048118287,6925,81165,906,Acnestudios,Designer,2 790 522,26,36,823,5,0.0,0.0,0.01,0.99,0.0,0.99,0.37,0.0,0.0,0.21,2.18,NaN,0.0
33,9745321,1171175932648818858,127684,24532,3649,Acnestudios,Designer,2 790 522,30,8,81,2,0.0,0.01,0.04,0.05,0.14,1.0,0.11,0.06,0.0,0.49,0.81,NaN,0.0
34,9745321,1170725232814918037,127684,24532,3649,Acnestudios,Designer,2 790 522,30,15,81,0,0.0,0.0,0.01,1.0,0.0,1.0,0.42,0.0,0.0,0.11,2.25,NaN,0.0
35,9745321,1170720464679799105,127684,24532,3649,Acnestudios,Designer,2 790 522,30,22,80,0,0.01,0.86,0.17,0.01,0.93,0.68,0.11,0.25,0.25,1.46,5.5,NaN,0.0
36,184478318,1171090658701860672,1242,17058,2572,Acnestudios,Designer,2 790 522,8,11,79,0,0.0,0.69,0.12,0.04,0.56,0.02,0.02,0.03,0.2,0.71,5.03,NaN,0.0
37,225356516,1171075632807261288,530,9135,1167,Acnestudios,Designer,2 790 522,2,30,79,2,0.03,0.28,0.84,0.01,0.98,0.2,0.3,0.17,0.39,2.04,4.3,Neutral,0.99
38,9745321,1171184268878350757,127684,24532,3649,Acnestudios,Designer,2 790 522,30,18,77,2,0.0,0.52,0.0,0.88,0.0,0.39,0.09,0.0,0.0,0.17,2.74,NaN,0.0
39,12882054,1171172157030407508,7501,10357,3111,Acnestudios,Designer,2 790 522,23,59,77,1,0.55,0.17,0.12,0.0,0.99,0.31,0.07,0.29,0.11,0.94,2.9,Neutral,0.81
40,236879991,1171128122302399459,429,34123,473,Acnestudios,Designer,2 790 522,1,6,754,4,0.0,0.16,0.44,0.04,0.31,0.98,0.56,0.02,0.01,0.6,3.13,NaN,0.0
41,218953872,1171231000332371426,627,19396,721,Acnestudios,Designer,2 790 522,5,8,75,0,0.0,0.02,0.02,0.99,0.01,1.0,0.52,0.0,0.0,0.22,3.29,NaN,0.0
42,22246859,1171544108949115418,3996,36588,3686,Acnestudios,Designer,2 790 522,15,21,744,16,0.0,0.99,0.02,0.0,0.9,0.9,0.26,0.21,0.95,0.92,4.71,NaN,0.0
43,190796081,1170682444430502425,449,7900,1711,Acnestudios,Designer,2 790 522,15,35,74,1,0.0,0.0,0.0,0.07,0.0,1.0,0.15,0.0,0.0,0.07,0.19,NaN,0.0
44,199754763,1170985168476467286,767,10545,213,Acnestudios,Designer,2 790 522,0,5,69,3,0.02,0.77,0.11,0.02,0.77,0.18,0.08,0.12,0.89,1.69,4.41,NaN,0.0
45,198040330,1170859614045285972,0,1589050,423,Acnestudios,Designer,2 790 522,2,16,6635,13,0.0,0.98,0.01,0.02,0.33,0.54,0.03,0.03,0.01,0.35,3.66,NaN,0.0
46,1448684517,1170787301773974159,1134,59388,2958,Acnestudios,Designer,2 790 522,36,15,661,8,0.0,0.07,0.01,0.79,0.01,0.68,0.15,0.0,0.01,0.33,1.9,NaN,0.0
47,17559736,1171234410000418634,908,11148,9907,Acnestudios,Designer,2 790 522,2,42,66,3,0.0,0.0,0.73,0.56,0.19,0.94,0.53,0.0,0.0,0.53,5.52,NaN,0.0
48,9745321,1171174627448522862,127684,24532,3649,Acnestudios,Designer,2 790 522,30,9,66,0,0.12,0.43,0.02,0.03,0.48,0.36,0.07,0.15,0.13,1.24,2.09,NaN,0.0
49,44519485,1171203094303086759,858,64867,618,Acnestudios,Designer,2 790 522,1,8,643,17,0.0,0.05,0.11,0.9,0.11,0.77,0.15,0.01,0.13,0.56,4.43,NaN,0.0
50,13033090,1170877286420860660,709,53273,3976,Acnestudios,Designer,2 790 522,5,27,626,2,0.0,0.49,0.02,0.46,0.01,0.09,0.03,0.01,0.02,0.45,2.85,NaN,0.0
51,9745321,1170915742808607171,127684,24532,3649,Acnestudios,Designer,2 790 522,30,10,62,1,0.0,0.0,0.03,0.99,0.0,0.89,0.19,0.0,0.01,0.28,3.43,NaN,0.0
52,2072272198,1170894114630294865,608,47245,409,Acnestudios,Designer,2 790 522,1,21,616,43,0.0,0.99,0.01,0.0,0.34,0.24,0.02,0.08,0.98,0.92,4.29,Neutral,0.97
53,515534089,1170920138426280440,4057,17206,1224,Acnestudios,Designer,2 790 522,28,6,592,1,0.01,0.97,0.01,0.0,0.8,0.38,0.09,0.2,0.9,1.13,4.51,NaN,0.0
54,1582594124,1170654343267906864,211,7516,280,Acnestudios,Designer,2 790 522,30,33,575,11,0.0,0.01,0.08,0.98,0.0,0.13,0.06,0.0,0.01,0.34,3.15,NaN,0.0
55,12828234,1170883346426924864,2815,13717,2816,Acnestudios,Designer,2 790 522,3,10,57,1,0.01,0.95,0.01,0.0,0.93,0.16,0.04,0.31,0.99,1.53,4.77,Happiness,1.0
56,185941391,1170953615739044690,446,14112,337,Acnestudios,Designer,2 790 522,3,8,553,1,0.06,0.59,0.47,0.0,1.0,0.13,0.06,0.63,0.1,3.14,5.75,Neutral,0.94
57,20690394,1170952349343428520,992,8399,909,Acnestudios,Designer,2 790 522,7,15,517,4,0.0,0.02,0.06,0.96,0.01,0.49,0.43,0.0,0.01,0.41,2.54,NaN,0.0
58,2664922809,1170861734771813123,95,10814,2941,Acnestudios,Designer,2 790 522,28,4,50,3,0.0,0.99,0.13,0.0,0.99,0.2,0.02,0.38,0.39,1.36,6.35,Neutral,0.95
59,6703512,1170794612377708075,6528,12460,317,Acnestudios,Designer,2 790 522,8,10,498,12,0.0,0.96,0.03,0.04,0.27,0.12,0.01,0.05,0.09,0.82,4.36,NaN,0.0
60,98546,1170852260611583006,603,36269,2483,Acnestudios,Designer,2 790 522,5,24,495,3,0.09,0.78,0.01,0.04,0.24,0.11,0.05,0.07,0.03,1.09,2.41,NaN,0.0
61,21936030,1170428339300605328,912,61784,2419,Acnestudios,Designer,2 790 522,3,13,493,9,0.69,0.25,0.06,0.01,0.96,0.07,0.02,0.24,0.08,1.4,2.21,NaN,0.0
62,12828234,1171213539117010100,2815,13717,2816,Acnestudios,Designer,2 790 522,2,8,47,1,0.01,0.22,0.03,0.04,0.33,0.97,0.36,0.05,0.24,0.79,2.43,NaN,0.0
63,190796081,1170719121010125136,449,7900,1711,Acnestudios,Designer,2 790 522,2,16,47,2,0.01,0.46,0.2,0.07,0.87,0.06,0.02,0.1,0.06,1.1,4.42,Neutral,1.0
64,54026379,1171599792796962867,562,29982,1816,Acnestudios,Designer,2 790 522,3,12,469,12,0.0,0.0,0.02,0.98,0.0,0.85,0.31,0.0,0.0,0.24,3.04,NaN,0.0
65,7197775,1170642644186653606,4315,1048248,20709,Acnestudios,Designer,2 790 522,11,49,4675,53,0.0,1.0,0.0,0.0,0.98,0.77,0.05,0.49,0.81,0.85,4.23,Neutral,0.56
66,2217579513,1171108239304460829,5102,17100,188,Acnestudios,Designer,2 790 522,30,35,805,2,0.13,1.0,0.13,0.0,0.99,0.06,0.02,0.32,0.07,1.43,3.5,Neutral,0.63
67,275319521,1171255750132411043,551,9148,108,Acnestudios,Designer,2 790 522,1,6,456,21,0.0,0.01,0.0,1.0,0.0,1.0,0.58,0.0,0.0,0.11,2.54,NaN,0.0
68,9803850,1171025093241613442,128,18640,3538,Acnestudios,Designer,2 790 522,29,15,453,7,0.0,0.98,0.02,0.0,0.79,0.19,0.02,0.09,0.04,0.66,4.5,Neutral,0.97
69,190796081,1171263674595208042,449,7900,1711,Acnestudios,Designer,2 790 522,15,30,45,1,0.0,0.0,0.0,0.38,0.0,1.0,0.41,0.0,0.0,0.09,0.35,NaN,0.0
70,942581,1171195544528772079,258,9211,2197,Acnestudios,Designer,2 790 522,16,6,449,14,0.01,0.94,0.07,0.0,0.84,0.07,0.01,0.18,0.07,1.28,5.07,NaN,0.0
71,2323156177,1171344639803943749,0,104324,1306,Acnestudios,Designer,2 790 522,30,45,441,3,0.0,0.99,0.01,0.01,0.4,0.02,0.01,0.07,0.73,0.78,5.73,NaN,0.0
72,52604254,1171304505174818260,331,10442,280,Acnestudios,Designer,2 790 522,1,5,438,14,0.0,0.2,0.0,0.91,0.0,0.66,0.23,0.0,0.03,0.18,2.12,NaN,0.0
73,26616677,1171237009232640594,376,783381,10113,Acnestudios,Designer,2 790 522,10,69,4372,38,0.0,0.0,0.03,0.99,0.0,0.96,0.15,0.0,0.0,0.26,5.21,NaN,0.0
74,43797527,1170513832580711101,360,54623,5129,Acnestudios,Designer,2 790 522,14,47,437,16,0.0,0.99,0.03,0.0,0.98,0.09,0.02,0.33,0.98,1.02,6.25,Happiness,1.0
75,2228666020,1170488972075333109,3,18589,197,Acnestudios,Designer,2 790 522,30,66,432,11,0.0,0.58,0.01,0.41,0.01,0.18,0.02,0.0,0.02,0.32,2.89,NaN,0.0
76,43797527,1171237617374036678,360,54623,5129,Acnestudios,Designer,2 790 522,14,51,427,3,0.01,0.75,0.14,0.01,0.96,0.12,0.04,0.31,0.38,1.48,6.9,Happiness,0.94
77,409051651,1170430023775670540,72,17274,83,Acnestudios,Designer,2 790 522,8,14,42,1,0.0,0.07,0.01,0.98,0.01,0.99,0.31,0.0,0.03,0.2,2.97,NaN,0.0
78,2323156177,1170999203251513483,0,104324,1306,Acnestudios,Designer,2 790 522,30,48,382,3,0.0,0.95,0.04,0.03,0.47,0.08,0.04,0.08,0.71,1.14,5.99,NaN,0.0
79,1537480063,1170582553137054300,849,100145,3072,Acnestudios,Designer,2 790 522,30,35,377,5,0.01,0.37,0.13,0.44,0.11,0.13,0.04,0.01,0.08,0.62,3.48,NaN,0.0
80,203547091,1171527466521506013,166,31665,2471,Acnestudios,Designer,2 790 522,30,6,376,6,0.01,0.13,0.02,0.77,0.09,0.21,0.14,0.02,0.34,0.57,3.02,NaN,0.0
81,39349205,1171160386498575255,234,14285,1002,Acnestudios,Designer,2 790 522,13,17,372,3,0.0,0.5,0.03,0.64,0.05,0.1,0.02,0.01,0.01,0.54,5.95,NaN,0.0
82,2323156177,1171000137826330785,0,104324,1306,Acnestudios,Designer,2 790 522,30,46,365,2,0.0,0.99,0.02,0.01,0.41,0.04,0.01,0.07,0.85,0.86,5.4,NaN,0.0
83,21163674,1170857739840744629,961,205350,2841,Acnestudios,Designer,2 790 522,11,26,3628,50,0.01,0.96,0.02,0.01,0.21,0.02,0.01,0.04,0.04,0.65,3.06,NaN,0.0
84,6187841,1170576655176723007,941,29772,672,Acnestudios,Designer,2 790 522,3,7,359,75,0.01,0.92,0.12,0.01,0.81,0.17,0.04,0.07,0.58,1.09,4.64,NaN,0.0
85,1079763409,1170515336726136848,280,12904,3370,Acnestudios,Designer,2 790 522,30,7,357,7,0.0,0.93,0.05,0.01,0.7,0.06,0.03,0.07,0.87,0.79,4.49,NaN,0.0
86,54027553,1171125166984915108,505,10198,1434,Acnestudios,Designer,2 790 522,5,8,330,21,0.0,0.01,0.0,1.0,0.0,0.66,0.14,0.0,0.0,0.12,2.93,NaN,0.0
87,200517374,1170505501367410081,2556,8173,3940,Acnestudios,Designer,2 790 522,25,38,33,1,0.0,0.0,0.03,0.97,0.0,0.98,0.41,0.0,0.0,0.3,2.18,NaN,0.0
88,534057666,1170941301783899301,630,8896,654,Acnestudios,Designer,2 790 522,11,19,323,7,0.0,0.96,0.04,0.0,0.41,0.02,0.01,0.05,0.08,0.61,4.23,NaN,0.0
89,17401873,1170861287683213520,401,14410,1295,Acnestudios,Designer,2 790 522,17,27,322,15,0.0,1.0,0.01,0.0,0.85,0.08,0.01,0.17,0.05,0.68,5.43,NaN,0.0
90,210455305,1171034507714021388,145,160357,299,Acnestudios,Designer,2 790 522,25,50,3129,5,0.2,0.34,0.09,0.0,0.98,0.21,0.1,0.25,0.02,1.24,2.76,Neutral,0.97
91,200517374,1170421702445047761,2556,8173,3940,Acnestudios,Designer,2 790 522,25,38,31,0,0.0,0.49,0.57,0.0,1.0,1.0,0.86,0.44,0.01,1.46,4.32,Neutral,0.99
92,9874879,1171369628120400307,550,31051,6654,Acnestudios,Designer,2 790 522,5,16,298,7,0.0,0.99,0.0,0.03,0.1,0.01,0.0,0.03,0.19,0.46,5.44,NaN,0.0
93,26616677,1170404673142274111,376,783381,10113,Acnestudios,Designer,2 790 522,10,33,2953,6,0.0,0.0,0.05,0.99,0.0,0.69,0.13,0.0,0.0,0.33,5.41,NaN,0.0
94,985020616,1170484778014188630,464,131202,1883,Acnestudios,Designer,2 790 522,12,23,2906,13,0.0,0.03,0.07,0.51,0.06,0.7,0.07,0.01,0.04,0.6,3.28,NaN,0.0
95,1345716097,1171592218865117313,298,26127,638,Acnestudios,Designer,2 790 522,5,28,287,10,0.01,0.22,0.31,0.01,0.9,0.16,0.08,0.08,0.03,1.1,3.02,Neutral,0.98
96,476474728,1170932251014850073,1411,32395,2086,Acnestudios,Designer,2 790 522,29,14,287,18,0.0,0.98,0.03,0.0,0.94,0.09,0.02,0.19,0.93,1.02,4.8,Neutral,0.96
97,1837731880,1170587531970700791,4455,10598,492,Acnestudios,Designer,2 790 522,27,5,286,9,0.0,0.78,0.02,0.21,0.08,0.14,0.02,0.02,0.22,0.5,4.39,NaN,0.0
98,1377713758,1171502463413042493,61,29820,1766,Acnestudios,Designer,2 790 522,28,7,274,4,0.0,0.01,0.07,0.91,0.01,1.0,0.22,0.01,0.0,0.22,2.9,NaN,0.0
99,416372169,1171560865940498708,2,19544,1978,Acnestudios,Designer,2 790 522,29,7,268,1,0.01,0.92,0.34,0.0,0.97,0.03,0.02,0.14,0.71,1.43,6.9,NaN,0.0
100,416372169,1170484505184692391,2,19544,1978,Acnestudios,Designer,2 790 522,28,8,268,3,0.01,0.13,0.88,0.04,0.77,0.09,0.08,0.06,0.03,1.63,6.34,NaN,0.0
101,1331414836,1170571647876044146,788,59300,933,Acnestudios,Designer,2 790 522,0,4,2663,71,0.0,0.8,0.02,0.13,0.09,0.06,0.05,0.02,0.72,0.72,3.25,NaN,0.0
102,186223270,1171246705609481399,969,87294,1906,Acnestudios,Designer,2 790 522,0,17,2598,31,0.0,0.98,0.0,0.01,0.11,0.01,0.01,0.03,0.31,0.45,2.79,NaN,0.0
103,248751575,1170865754423731123,699,32635,659,Acnestudios,Designer,2 790 522,3,31,259,23,0.0,0.31,0.57,0.03,0.39,0.3,0.08,0.02,0.01,0.84,4.05,NaN,0.0
104,1555176,1170510310017255353,1287,14266,798,Acnestudios,Designer,2 790 522,6,26,258,5,0.01,0.78,0.4,0.0,0.94,0.1,0.05,0.08,0.16,1.29,4.72,NaN,0.0
105,416372169,1171012080017468196,2,19544,1978,Acnestudios,Designer,2 790 522,28,10,242,2,0.0,0.24,0.03,0.88,0.01,0.87,0.08,0.0,0.0,0.48,3.91,NaN,0.0
106,518027834,1171197017224662365,360,36868,3052,Acnestudios,Designer,2 790 522,23,5,239,0,0.0,0.97,0.02,0.0,0.28,0.02,0.01,0.04,0.11,0.65,3.76,NaN,0.0
107,27693194,1171142416941575312,421,11826,387,Acnestudios,Designer,2 790 522,26,22,236,8,0.0,1.0,0.02,0.0,0.98,0.02,0.01,0.23,0.78,0.92,5.69,NaN,0.0
108,292161227,1171001543513813889,1027,10353,1979,Acnestudios,Designer,2 790 522,1,18,224,21,0.0,0.99,0.02,0.0,0.89,0.03,0.01,0.09,0.09,0.63,5.85,NaN,0.0
109,43551765,1170554321253406773,180,31341,2203,Acnestudios,Designer,2 790 522,26,9,224,8,0.0,0.02,0.04,0.96,0.01,0.47,0.08,0.0,0.01,0.3,2.55,NaN,0.0
110,442085722,1170742448201878928,643,78666,2389,Acnestudios,Designer,2 790 522,9,12,2200,17,0.01,0.88,0.09,0.01,0.87,0.69,0.18,0.25,0.86,1.46,4.77,NaN,0.0
111,1079763409,1170779217679698098,280,12904,3370,Acnestudios,Designer,2 790 522,30,4,219,3,0.0,0.63,0.01,0.39,0.02,0.03,0.06,0.01,0.03,0.49,3.58,NaN,0.0
112,549022582,1171254886137355330,1047,59650,1388,Acnestudios,Designer,2 790 522,6,12,2138,31,0.01,0.02,0.01,0.39,0.03,0.78,0.06,0.01,0.01,0.34,1.8,NaN,0.0
113,1837731880,1171174196678321363,4455,10598,492,Acnestudios,Designer,2 790 522,27,6,213,2,0.0,0.76,0.27,0.02,0.37,0.06,0.06,0.02,0.32,0.74,4.14,NaN,0.0
114,234016611,1171114742527898076,468,36340,1492,Acnestudios,Designer,2 790 522,5,11,209,1,0.0,0.02,0.06,0.93,0.02,0.15,0.08,0.0,0.0,0.51,7.21,NaN,0.0
115,33194968,1171181349857240819,655,14205,1051,Acnestudios,Designer,2 790 522,1,22,204,7,0.0,0.01,0.01,0.99,0.0,0.58,0.11,0.0,0.01,0.18,1.92,NaN,0.0
116,477814956,1170922619240543472,686,17322,776,Acnestudios,Designer,2 790 522,3,18,204,2,0.3,0.06,0.22,0.0,0.99,0.94,0.24,0.46,0.06,1.36,2.58,Neutral,0.74
117,336751096,1170960071150085509,115,23968,1284,Acnestudios,Designer,2 790 522,10,15,202,2,0.01,0.74,0.32,0.01,0.85,0.09,0.03,0.06,0.01,1.07,4.42,Neutral,0.81
118,430958996,1171529469018404733,506,19260,4209,Acnestudios,Designer,2 790 522,9,16,195,0,0.0,0.05,0.04,0.94,0.01,0.19,0.04,0.0,0.01,0.5,5.12,NaN,0.0
119,906390,1170572197301173886,690,12890,712,Acnestudios,Designer,2 790 522,30,49,195,8,0.0,0.11,0.01,0.83,0.0,0.73,0.29,0.0,0.03,0.4,1.77,NaN,0.0
120,562422248,1170953486605690105,463,13320,384,Acnestudios,Designer,2 790 522,8,7,192,7,0.0,0.96,0.02,0.02,0.34,0.31,0.05,0.07,0.42,0.89,5.12,NaN,0.0
121,647134546,1171157183644503417,229,104249,851,Acnestudios,Designer,2 790 522,12,15,1868,27,0.0,0.93,0.01,0.05,0.06,0.1,0.02,0.02,0.02,0.61,3.94,NaN,0.0
122,299038636,1170961385001637806,1,22356,465,Acnestudios,Designer,2 790 522,28,5,186,2,0.0,1.0,0.0,0.0,0.95,0.11,0.0,0.4,0.98,0.64,5.43,Neutral,0.98
123,29202508,1171124441269613984,4959,9257,4148,Acnestudios,Designer,2 790 522,3,9,185,1,0.65,0.82,0.01,0.0,1.0,0.07,0.01,0.73,0.12,1.36,3.63,Neutral,0.94
124,561726316,1171301729423365328,661,49453,4739,Acnestudios,Designer,2 790 522,9,27,182,3,0.02,1.0,0.0,0.0,0.88,0.21,0.01,0.54,0.16,1.13,4.87,Neutral,0.96
125,13622066,1171240719925398899,985,9047,1200,Acnestudios,Designer,2 790 522,11,10,182,6,0.0,0.0,0.01,1.0,0.0,1.0,0.64,0.0,0.0,0.13,2.02,NaN,0.0
126,3441832,1171488582764635695,530,32543,2072,Acnestudios,Designer,2 790 522,25,8,173,9,0.0,0.98,0.01,0.0,0.22,0.1,0.02,0.02,0.86,0.48,3.99,NaN,0.0
127,313692306,1170875476435275580,438,22474,491,Acnestudios,Designer,2 790 522,10,7,171,0,0.0,0.84,0.06,0.05,0.19,0.19,0.03,0.03,0.01,0.67,4.28,NaN,0.0
128,1079763409,1171077880897423624,280,12904,3370,Acnestudios,Designer,2 790 522,30,7,168,5,0.0,0.61,0.0,0.69,0.0,0.15,0.12,0.0,0.62,0.27,2.64,NaN,0.0
129,1079763409,1170978348394171119,280,12904,3370,Acnestudios,Designer,2 790 522,30,5,163,3,0.0,0.49,0.01,0.54,0.01,0.22,0.06,0.0,0.07,0.24,4.07,NaN,0.0
130,7482250,1170913648602984110,1116,90075,2127,Acnestudios,Designer,2 790 522,13,56,1601,19,0.0,0.75,0.01,0.17,0.07,0.29,0.15,0.03,0.85,0.78,3.72,NaN,0.0
131,50866880,1171112563293644447,697,8626,873,Acnestudios,Designer,2 790 522,5,10,158,1,0.0,0.02,0.02,0.97,0.01,0.95,0.27,0.0,0.0,0.3,3.4,NaN,0.0
132,238553441,1171035091295914101,221,63956,583,Acnestudios,Designer,2 790 522,1,11,1578,4,0.0,0.06,0.03,0.92,0.01,0.16,0.07,0.0,0.0,0.32,6.5,NaN,0.0
133,19222428,1171162834418398464,2386,14086,2323,Acnestudios,Designer,2 790 522,11,14,156,6,0.0,0.3,0.0,0.73,0.01,0.12,0.12,0.0,0.49,0.26,2.02,NaN,0.0
134,190524088,1170665262911841340,5562,78398,699,Acnestudios,Designer,2 790 522,18,16,1546,22,0.01,0.87,0.14,0.0,0.97,0.04,0.01,0.21,0.85,1.35,5.82,Neutral,1.0
135,179761423,1170437749876343458,3277,8720,2689,Acnestudios,Designer,2 790 522,7,27,154,2,0.0,1.0,0.0,0.0,0.97,0.04,0.0,0.43,0.99,0.76,4.49,Happiness,0.59
136,1079763409,1171505723242531435,280,12904,3370,Acnestudios,Designer,2 790 522,30,4,153,2,0.0,0.99,0.04,0.0,0.99,0.03,0.01,0.32,0.88,1.33,5.66,Neutral,0.54
137,266496519,1170955809100120414,261,57118,2437,Acnestudios,Designer,2 790 522,7,25,143,0,0.14,0.02,0.66,0.0,0.99,0.19,0.12,0.12,0.0,1.25,2.2,Neutral,0.78
138,9745321,1170917362850138590,127684,24532,3649,Acnestudios,Designer,2 790 522,30,8,137,2,0.01,0.02,0.07,0.02,0.24,0.99,0.27,0.08,0.07,0.78,1.66,NaN,0.0
